"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Zona del Euro","EMU","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6539105386339","31.3963577839418","29.7365715728301","29.7484425396945","28.6879495105088","27.5814921892267","27.1431906760634","26.3320634360389","25.5130993519127","26.3483831810951","25.7578321648396","25.976815837336","25.8585504374778","25.9436408046103","24.9775326242348","25.4043696152515","26.0886643331298","24.3694277055813","23.1054243995564","23.9288804181612","25.2730758803721","26.5387950806833","26.2577698458782","26.6497300724138","32.0195039705332","30.0975313799651","","","","","",
"Eritrea","ERI","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"España","ESP","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","65.0378475605186","62.6041808990299","57.5196922513281","58.6621781684434","50.5664674067748","48.5098484067237","41.1001556824079","37.178943799271","33.7195697301378","33.8796366389099","31.1380813497664","27.3224666590676","24.9715542744444","22.6226722367769","21.2414494165484","22.6668012516403","20.4837755931702","22.6882566812849","18.0850480109739","20.706598034628","22.9260472097148","27.405887347863","31.6096572446805","33.8780697358058","34.9700488434246","37.3034240209924","38.5899385841628","36.8701131539008","30.6686073290712","33.3015174555926","34.2090749697703","34.3184069123802","33.6241564865795","32.2045687955619","31.52727567189","30.1173218887688","26.835555410691","28.0264941072362","26.2180052298806","26.9869907656929","27.1658801268283","24.7593093388514","26.3449474020783","23.9380323856148","23.7618452735725","22.2834330955777","20.4969184855755","21.2970940002256","16.5940347359329","13.9605951511357","11.3572995425435","17.2685765306122","21.6476517993092","17.1494172158155","18.0367214475432","19.6027391915093","15.7587629032911","","","","","",
"Estonia","EST","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6091505466779","79.3649290393013","78.815889261745","82.9198398028342","81.5646484601976","82.7090433749257","73.5429704797048","72.061375","76.9773076923077","75.1627076520602","75.3635127860027","78.3295603089721","77.8912411347518","73.575613317757","75.4631214600378","71.3633299748111","71.5756697648988","77.6541176470588","79.0308421610169","85.5091578947368","85.9275566150179","87.5761386138614","90.5432098765432","96.1722641509434","92.0381853035144","","","","","",
"Etiopía","ETH","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","7.29166666666667","7.52688172043011","5.55555555555556","6.08695652173913","0.900900900900901","3.97727272727273","3.11111111111111","0.341296928327645","0.849256900212314","1.53846153846154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.586293604651163","1.58744588744589","2.04037094281298","5.98197612732096","7.02191489361702","7.52662451361868","8.71395782643958","8.48420807453416","7.84909698996656","","","","","",
"Unión Europea","EUU","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7299494528291","39.0501289496346","37.6958975408651","36.9697785622689","35.9544114678635","35.0531757174878","34.5770097869859","33.0859517675654","31.9631458937223","32.5641919991019","32.0671071175307","32.0737126147403","31.9748066492877","31.6587221325375","30.8489012197501","31.7156492224448","32.227522727076","30.7126184326268","29.4641738237218","30.3495911166226","31.7765978118752","32.1454734110241","32.2427704575175","32.2974920607029","37.3975157233833","35.789423900407","","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63188595717032","4.20153558822421","3.44312616873999","3.06727186509166","3.26559516969771","2.38518924267178","2.26367723783533","1.98177448216287","2.77853360959773","2.44622808041078","2.42706542007772","2.22110755959809","2.14177561332227","1.84610458417095","1.65147460336672","1.73927994141232","1.78770883285812","1.87635319662523","1.52355197898086","1.26620647709578","1.71803546955813","2.14550683041345","1.61517884603885","1.99193993686084","2.24024416976343","2.27766144384145","2.18001491297747","","","","","",
"Finlandia","FIN","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","48.1184753580966","41.7525773195876","38.8089005235602","35.7832922902065","35.0930680359435","28.5507456203851","23.0186335403727","23.0650948231676","23.6433681893231","24.9202513291445","21.3870733478577","19.1831571338213","19.9701071161671","19.8321948321948","20.8798114689709","19.5275214762965","23.8558352402746","23.4392113910186","29.6602387511478","30.3300263211176","34.3868043314027","34.028618210294","27.9513150055324","30.878461809843","35.6070467760132","38.349084465446","31.8985078732036","35.285886917255","37.8469538331811","36.1715481171548","37.1068676686217","38.5191311445674","36.1509525631216","39.4754676393565","43.4435174370098","41.7759493670886","45.0975946939428","43.3845661497855","37.1822402654095","36.5467067775615","35.864724137931","38.8009297757407","40.9011538461538","43.8188857899874","43.0200650118203","34.7062441399207","42.4424336019099","42.945019969278","37.3948570420049","37.340049833887","43.3260770830002","42.0786919448476","36.4473527625987","40.023562462642","37.2975844887348","37.1238790284914","38.6114001312623","","","","","",
"Fiji","FJI","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","9.43396226415094","2.17391304347826","7.93650793650794","7.57575757575758","2.58620689655172","2.12765957446809","1.13636363636364","4.12371134020619","0.925925925925926","0.847457627118644","0","0.666666666666667","0","0","2.73224043715847","7.05882352941176","5.3030303030303","6.69856459330144","9.27835051546392","7.4235807860262","6.91244239631336","4.40677966101695","7.4235807860262","6.66666666666667","10.062893081761","7.59493670886076","6.66666666666667","3.07692307692308","1.98675496688742","6.97674418604651","8.53958904109589","6.53027397260274","6.755","6.84506666666667","6.84506666666667","6.755","7.15512195121951","7.334","6.58179487179487","5.958875","5.17694117647059","3.73490740740741","4.78304347826087","4.07444444444444","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Francia","FRA","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","66.7315648576296","64.6758903073533","62.4223526234378","59.1812313367293","55.1478787235172","50.6675282175277","47.403159717822","43.5602476145414","40.3946992086948","37.6496268756045","33.2776478449716","28.7858723147803","24.4828217489473","22.3768083022189","23.2259107407897","22.747710788014","23.6852602644348","24.2780120642716","22.6293775235776","23.6247591855969","24.7805012553151","24.2439394183777","25.9614577562908","23.9055924335112","24.1717780310843","23.8435433265338","20.2771068297229","19.1076615214245","19.7602017694233","20.0730303855216","21.0234888091098","20.8158527936116","18.9009748820051","15.9487694904586","16.0271574547144","16.327039570796","16.8570782150234","15.1544283566297","16.8621585602602","15.3202370666667","14.8923979209088","12.5103802473067","13.5913244604898","14.1448657255068","13.5153618203466","13.8708930728428","13.1877793326157","13.9916092144058","13.5179740934089","12.2663432011167","12.9969086624131","11.5915153059695","12.6965227603841","13.8159287645189","11.3418950513907","","","","","","","",
"Islas Feroe","FRO","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","6.25","6.45161290322581","3.125","8.8235294117647","6.06060606060606","5.40540540540541","5.26315789473684","2.17391304347826","2","1.72413793103448","1.42857142857143","1.40845070422535","1.5625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Gabón","GAB","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Reino Unido","GBR","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","76.7446968746078","75.2610441767068","73.7607455611794","72.8131224797163","70.1217600964436","67.8767889746157","65.2598942401176","62.2399910880611","61.057744589843","58.5581750645807","54.0821597825843","51.7037604248165","45.2415688403339","44.860077891918","42.677662789524","45.7910882969353","45.9470381141895","44.862232894322","42.8615582274799","43.6956966747032","45.0415891222606","46.6492738840176","44.6554755553773","45.3378128674618","33.5688703230321","41.8846692953614","43.72143101214","45.3767233087528","43.8190618833043","42.3022371830027","42.4159701090373","41.4985531437388","40.6706891750154","36.5003948050026","34.7035910271017","33.5302943027714","30.2989022509455","28.5543413167921","27.7768108489039","24.9310509993108","25.9149792499811","26.888953680576","25.4095858401071","26.7286201298701","25.9378448148695","26.5209704032556","28.7685235580829","27.7699922518709","26.4191378472425","24.0564093137255","24.1351148840781","25.8246177039737","31.1814333732979","31.1678002913521","27.6026055200675","22.5879946049904","11.8800773311515","","","","","",
"Georgia","GEO","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.82355754857997","3.9655562461156","3.23145593869732","1.92764058679707","2.53691823899371","0.531449275362319","1.54322645290581","1.3791814159292","1.23002096436059","1.56264204545455","1.85827702702703","3.59737341772152","5.11421364985163","4.23780660377358","3.82304255319149","6.77385435168739","9.39479338842975","9.06962633451957","15.0264285714286","16.535245398773","16.4224478442281","15.3883035714286","13.4211334120425","11.7583152173913","10.488","","","","","",
"Ghana","GHA","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","11.2781954887218","11.4441416893733","6.39386189258312","6.59574468085106","7.33333333333333","4.3010752688172","9.9236641221374","5.3921568627451","3.53430353430353","3.03687635574837","3.2122905027933","0.638977635782748","0.605143721633888","1.18518518518519","0.249687890137328","0.534045393858478","1.20481927710843","0.122100122100122","0.123456790123457","0.137931034482759","0.143266475644699","0.120336943441637","0.120481927710843","0.100300902708124","0.142045454545455","0.110253583241455","0.120336943441637","0.223214285714286","0.212539851222104","0.219298245614035","0.262867383512545","0.286484375","0.238116883116883","0.229905956112853","0.211965317919075","0.197681940700809","0.179315403422983","0.170955710955711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Gibraltar","GIB","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","7.14285714285714","6.66666666666667","6.66666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Gambia","GMB","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Guinea-Bissau","GNB","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Guinea Ecuatorial","GNQ","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Grecia","GRC","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","33.17738791423","33.4453154162001","32.4675324675325","35.6865091235417","37.3544093178037","37.4757699763084","33.8379866299646","32.3446592828984","29.834072613767","31.4092413991651","23.6115326251897","24.0738299274885","22.0789779326365","22.8149606299213","24.8456008909588","29.2330912178096","31.2596137412408","29.3672466255754","24.8245881635143","26.4297969688304","24.969696969697","28.1665702718334","29.8502215034105","34.5348913976365","36.1462818947233","39.2169914074791","41.2093023255814","41.8337281183199","42.8294051022059","42.3727137913989","41.9750753768844","40.3215233447639","41.0461972371451","41.1780291970803","41.8211852502195","39.8483027522936","37.7467049299178","40.1811437440306","40.3146941352003","38.5748260869565","37.6754552191404","37.9301635441466","36.6472236024845","35.0527439632808","35.9391707561342","34.6233859735164","33.0612641509434","33.4463023679417","32.6637267204462","35.1449862782352","35.4097042703814","36.8261348314607","40.1085279061056","38.0309588852097","37.9775715312725","32.5398397294516","25.7869364248317","","","","","",
"Granada","GRD","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Groenlandia","GRL","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","54.0983606557377","41.25","41.6666666666667","43.3333333333333","29.0697674418605","22.3404255319149","27.3584905660377","28.9473684210526","18.9189189189189","19.8198198198198","20.1923076923077","15.625","3.3112582781457","7.23684210526316","3.94736842105263","0","5","0","1.86915887850467","1.28205128205128","0.649350649350649","0.694444444444444","0.709219858156028","1.01010101010101","0.645161290322581","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.491914634146342","6.07273885350319","5.42013251783894","9.8767335243553","9.28926944971537","10.5063813953488","13.5602604166667","14.6871155516942","9.57379532634972","10.537731316726","6.49848101265823","11.2411965065502","10.9947529812606","12.4647818930041","17.5316986933128","17.7172616487455","21.6563953488372","23.8165979381443","","","","","",
"Guam","GUM","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Ingreso alto","HIC","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.040014858116","34.9797804503938","34.6968360826691","34.0087593625565","33.4908691035579","32.9715354048795","32.8012682762681","32.50994567149","32.1966971289048","31.8384642579037","32.4223343353301","32.1875290002095","32.6653477533342","32.4003196126348","32.6993974458074","32.3734229314828","32.8615948020161","32.7465606085363","32.6397843065733","31.0558440148732","31.421404295513","31.2809404420064","30.3173175328639","30.2416557202015","30.028006850059","29.269975498468","27.5846629276427","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","14.1439205955335","13.3695652173913","11.1442786069652","8.45556514236411","7.89930555555556","6.8649885583524","5.46486870120653","3.8135593220339","2.71867612293144","1.32325141776938","0.742034046268005","0.840672538030425","0.592417061611374","0.236686390532544","0.309065934065934","0.232945091514143","0.322486074464966","0.231898995104355","0.186219739292365","0.184672206832872","0.110035211267606","0.608200902491662","14.7589800856133","31.844355260862","40.548080078766","48.7412364563416","50.513698630137","57.5226977950713","63.7935323383085","66.384726921218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0778556263269639","3.14533472803347","7.13027777777778","5.5788547008547","6.10169657422512","6.60818316100443","6.0715111695138","6.93756756756757","4.10996264009963","3.79051103368177","5.17195375722543","5.39926380368098","6.78908647990256","7.55953302961276","7.74322757111597","7.38111349036402","6.00829809725159","3.04654508611955","4.64226595744681","","","","","",
"Países pobres muy endeudados (PPME)","HPC","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30300522634982","2.77258257675382","2.51891733125789","3.03488104148033","2.69327757178465","1.67960902064412","1.67226791156684","1.50856611122486","1.40289858762772","1.29977310487742","1.57472692642142","1.50644973971111","1.89191882264662","1.87948739756056","1.90051055306264","1.75693050633869","1.39856261381905","2.01632894949164","2.24074288582969","2.57324268808823","2.94366061904102","4.39985739451106","4.15137351154081","4.35421126359374","5.12908755389277","4.66708850139193","5.08266122677943","","","","","",
"Croacia","HRV","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0549264705882","8.83015493867011","5.8108226567768","4.33372727272727","3.58572359843546","5.44135483870968","4.80462371413102","4.23953538627769","8.91863157894737","9.568578125","10.9214398422091","11.4031652012957","12.1075272382757","12.2461061946903","10.9738621646623","11.4383486238532","12.1277506899724","9.69084153543307","13.266022610483","14.0594012605042","13.7354982817869","15.0424471830986","15.0360465116279","13.784226618705","14.5900708382527","","","","","",
"Haití","HTI","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","16.8032786885246","17.2690763052209","17.1206225680934","5.65217391304348","5.22088353413655","7.88530465949821","3.18021201413428","3.23558823529412","6.6006","7.74144444444445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Hungría","HUN","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","80.4897761254344","79.7469302186283","78.2782129387873","78.0883502736513","76.9935946406535","74.8609033801974","71.6839916839917","66.4027924951692","63.0149307429394","59.8167077899189","65.9979046621268","60.9855502037792","58.2761170381325","54.7776774064037","52.0734362628662","49.287416703147","46.8927589367553","44.2309387395328","43.1785105409788","43.7890708058686","42.2256934183307","43.5502307268956","44.4913465597298","41.5377653447425","40.5795931546658","42.4343085899238","42.5047188446512","42.4085816034048","42.1355948086023","40.6313253012048","35.7399243547909","36.7097660728118","35.4244844827586","32.7818996231586","32.2528452751817","31.715112310639","31.921592541909","31.7283330408844","29.1889363557105","28.1024797098947","27.7223320519861","24.9590479573712","25.4771795793636","25.2149544908123","23.6836566767157","21.4410721944246","21.9715849260728","23.0327905681396","22.8954120309259","21.0867830267558","22.6545238095238","23.5138264762311","24.4945130094405","22.91425171737","21.6608417425548","21.4288727524205","19.9426101618705","","","","","",
"Sólo BIRF","IBD","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9869198425037","57.3229542363843","50.5561912513508","50.8935942509413","52.0393698066588","51.897883521131","52.8636078172135","51.021677376669","48.2708020793552","48.1418251898126","46.892543789788","45.9428392750954","47.6618902360081","49.8349819897353","50.7994754236104","52.3008663886896","53.461336280251","51.5059436194013","55.9266627209662","53.2851416321534","55.4502536336309","57.2401818844227","57.4761129811069","55.3085126932804","55.0515258114606","55.0379732076836","53.8402771774467","","","","","",
"BIRF y la AIF","IBT","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3362774069493","55.6070582063038","48.6343390288157","48.9525571875994","50.1097904132499","49.9056842371045","50.7194123316035","48.9213974362192","46.2219182439489","46.055059454503","44.8668853538842","43.9446451094926","45.66569841681","47.8463416252344","48.8524807688823","50.355897313979","51.5255036236898","49.7397127472311","53.9580125955869","51.4740175853344","53.5944436553702","55.3989203778859","55.670661740168","53.6004708809306","53.3632458210807","53.3510051126371","52.1329462577432","","","","","",
"total de la AIF","IDA","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07146148805816","8.22534138703082","8.76158176237716","6.59118283220809","6.52497733898799","5.97700870404982","5.46558793219285","5.70900831899842","5.88103012118501","5.55711784829043","5.94454957999525","5.98445309504731","6.38960225382285","6.2924991412284","6.31123709189685","7.19878002387038","6.33843463843163","6.13527017885266","6.31281106510782","6.68424809071452","6.28566984493829","6.65830621581485","7.9608784370802","9.21321861451204","10.3197807509842","","","","","",
"mezcla de la AIF","IDB","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3989589520985","9.33825834633267","10.4201461791542","7.91464542384225","7.87910694727351","6.96849780736145","6.7831326829465","6.96130293988609","6.62405741589665","6.31718615068455","6.94446573330787","7.14599185362156","7.80951703112014","7.88915260817245","8.12414758176521","9.44819903761611","7.74206389217696","7.35829044619081","7.25426249832028","7.23097336628084","6.22598586664538","6.6512627573601","8.04577552913066","8.06701028009088","8.66104930225907","","","","","",
"Indonesia","IDN","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","8.51464793558335","5.87572213611385","5.66097911018976","7.00144857556736","5.38726052071394","3.08926184464577","3.84012539184953","2.52314123618991","1.71474145952413","1.68021084998902","1.20790254887911","1.42024078254327","1.20991623656824","0.723934621986715","0.858430502897203","1.01250339766241","0.723777883246322","0.618327402135231","0.581667707682698","0.686384143755061","0.746672856700712","0.790803251080032","0.817533484084189","1.14247781426874","1.68012290393227","3.03048632954271","6.62369348474352","6.66686481987873","5.23570378180406","4.79910401791964","4.69804175957835","8.36086875926841","7.32498859048622","11.4984213931421","13.5429294673234","11.3067478908634","11.7635508358922","11.4149908798075","12.2926085624569","13.3331115810603","14.9967826676661","19.5031477984296","20.668959354375","19.6071932492471","22.6521348642033","25.7382087688734","30.6150689371052","33.8916187694089","45.934235378334","43.9958199193896","31.0420600086343","38.4513716022145","39.4830617360041","17.4770098168692","8.46616426895215","31.2685636867411","43.2041912804558","","","","","",
"Sólo AIF","IDX","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31771876851687","2.83886142998742","5.81728686784861","5.39273628718029","4.81793752639583","3.60395576951965","3.46621159746527","3.8320852754239","2.70728444948689","3.10359874757535","4.30442946775364","3.98806553000608","3.99415501931391","3.82194365757647","3.75949069928812","3.59204595202039","3.35177954414308","3.74283418367758","4.23159991471487","4.41388852590091","5.00207046186454","5.9268094237065","6.36282187685164","6.66779964258743","7.84883351145659","10.6676015663858","12.4022770946993","","","","","",
"Isla de Man","IMN","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","80.6161238329836","80.4870504204044","79.6186483999591","79.2712820390776","77.7761550070591","77.6142816111001","75.3378450502765","76.4871194379391","73.1164484115333","71.5502489857915","70.0353277209862","68.2228674230954","68.2315513062214","67.9497866915118","69.4428198846123","70.7630568803071","70.8361715437548","70.3658440432074","68.2581831841557","67.2974074577276","69.515256968692","68.6565225860912","67.4273967717915","67.9239618841029","65.9782126019218","65.6671393579992","66.0389001530682","66.0918849936191","66.5033224900603","64.8847033192524","72.0791590812118","71.5866216616722","72.2077717132612","73.4299229083329","73.2765690820554","70.4102594791526","71.8490655577299","71.0611818912207","69.0347691794768","68.581892178876","67.4028743737835","67.5012785675347","67.0515181310947","68.1514994733682","68.1669595010992","70.1453066605727","70.4713293802759","69.7498475413517","70.7571739893811","69.3911244923591","65.6653958121911","68.7664546228987","71.4434514322241","67.42655442061","69.625585225119","69.2093339751281","69.4645301564618","","","","","",
"No clasificado","INX","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total)","EN.ATM.CO2E.SF.ZS","67.9895047556576","67.2301304863582","62.7724986025713","58.5399073821847","55.4238598299407","48.5447263017356","49.138558602281","46.6041108132261","49.7736625514403","45.4347395523866","42.0098224404987","36.5770171149144","35.0016627868307","31.0555020853385","31.9748229740362","30.7781842367808","31.1184210526316","31.4765831647736","26.1200995644057","28.1697683759539","28.2402234636871","30.4182509505703","32.7257069039759","35.8864641277992","34.286124676817","37.9939626783754","39.105283455457","47.1159684274438","48.6728926026051","48.5218666015148","42.5135419354839","41.3483052999048","40.2917283950617","38.0225819672131","34.775773321179","33.5521748210024","32.8017238421955","30.9387275242047","28.8751357641583","23.4877358490566","23.7296715157203","23.6056490759296","23.4641371480472","23.2856987788331","21.0815715559518","22.6777062847371","19.8421439029492","19.6997915780519","19.7867680690399","20.1944246708922","19.8647969480679","20.7655473047305","24.2654582210243","21.8870212765957","21.6203431786217","22.7712868342795","20.8216636528029","","","","","",
